,id,name,symbol,num_market_pairs,date_added,circulating_supply,total_supply,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,time_stamp
2,825,Tether,USDT,56177,2015-02-25T00:00:00.000Z,83352722599.90813,85733529362.29857,3,2023-07-04T11:51:00.000Z,1.0001621996884908,25228781568.55394,10.7581,-0.00871544,0.01679276,0.03155589,-0.01060925,-0.03703495,-0.01054685,83366242385.54869,6.8544,85747435314.05,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
3,1839,BNB,BNB,1475,2017-07-25T00:00:00.000Z,155850743.7359085,155850743.7359085,4,2023-07-04T11:51:00.000Z,245.77739543973124,521545882.0504412,-19.1233,0.21596013,-1.46436466,2.70425444,-19.95845957,-24.44934874,-22.10874625,38304589872.7566,3.1495,38304589872.76,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
4,3408,USD Coin,USDC,13186,2018-10-08T00:00:00.000Z,27650224329.18425,27650224329.18425,5,2023-07-04T11:51:00.000Z,1.000077917919965,3618226059.706293,16.5634,-8.595e-05,0.00639118,0.02116735,0.02272776,0.00118015,0.01800529,27652378777.150547,2.2737,27652378777.15,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
5,52,XRP,XRP,971,2013-08-04T00:00:00.000Z,52254289650.0,99988655562.0,6,2023-07-04T11:51:00.000Z,0.4882660822583439,1003395945.5598096,6.4613,0.12690474,0.57938012,1.57843733,-6.97906448,5.83802365,-5.34762777,25513997288.59823,2.0978,48826608225.83,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
6,2010,Cardano,ADA,848,2017-10-01T00:00:00.000Z,34955923793.409,35936967442.34,7,2023-07-04T11:51:00.000Z,0.29651169176273123,232496589.78697747,22.3751,0.29783884,0.66353018,4.38520216,-22.03334971,-23.66114712,-25.69637203,10364840101.112812,0.8522,13343026129.32,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
7,74,Dogecoin,DOGE,732,2013-12-15T00:00:00.000Z,140032796383.70526,140032796383.70526,8,2023-07-04T11:51:00.000Z,0.06831954028207105,303310528.15153754,-6.6546,0.21550733,0.73537414,4.45708014,-6.21519908,-13.10357726,-30.54193597,9566976273.347605,0.7866,9566976273.35,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
8,2,Litecoin,LTC,932,2013-04-28T00:00:00.000Z,73287139.22743528,84000000.0,9,2023-07-04T11:51:00.000Z,107.07510065339613,1011784926.4458007,-23.1095,-0.1219379,-2.20151137,20.32714854,11.30441899,21.58909436,13.02101612,7847227809.377089,0.6452,8994308454.89,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
9,5426,Solana,SOL,476,2020-04-10T00:00:00.000Z,400892412.1607533,551546215.6531088,10,2023-07-04T11:51:00.000Z,19.2230881072261,300679039.39366424,-15.5262,0.26115562,-1.35294285,15.3418959,-11.37345646,-12.49715263,-9.28428871,7706390160.484561,0.6336,10602421498.71,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
10,1958,TRON,TRX,774,2017-09-13T00:00:00.000Z,89893952979.92505,89894076946.73865,11,2023-07-04T11:51:00.000Z,0.07832938211020811,154217730.28897896,12.5177,0.26898758,0.96082501,4.83988927,-4.38296862,11.76739336,17.65307422,7041337792.36163,0.579,7041347502.61,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
11,6636,Polkadot,DOT,520,2020-08-19T00:00:00.000Z,1200977064.1851268,1330455941.4903066,12,2023-07-04T11:51:00.000Z,5.5006148647922135,126665626.48380923,-30.6046,0.72294962,0.78351036,7.69157459,2.81186493,-4.35561933,-15.59911388,6606112291.53122,0.5432,7318325728.71,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
12,3890,Polygon,MATIC,754,2019-04-28T00:00:00.000Z,9319469069.28493,10000000000.0,13,2023-07-04T11:51:00.000Z,0.7054610504844531,339309499.4448014,24.0314,0.25038068,2.5775833,5.8253858,-21.83350691,-28.75265402,-38.75194114,6574522439.575114,0.5406,7054610504.84,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
13,1831,Bitcoin Cash,BCH,713,2017-07-23T00:00:00.000Z,19439331.25,19439331.25,14,2023-07-04T11:51:00.000Z,284.29658765516774,744043763.8014565,-9.3994,0.15701998,-3.27002824,21.53446591,144.07228681,140.01193278,119.2482801,5526535540.673467,0.4544,5970228340.76,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
14,3717,Wrapped Bitcoin,WBTC,1275,2019-01-30T00:00:00.000Z,157076.44645054,157076.44645054,15,2023-07-04T11:51:00.000Z,31054.65439518109,144279533.93688607,8.5457,0.03954839,1.29349382,1.63772853,14.05614956,6.54131333,8.62909999,4877954758.14469,0.4011,4877954758.14,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
15,11419,Toncoin,TON,115,2021-08-26T13:40:22.000Z,3431892087.62,5047558528.0,16,2023-07-04T11:51:00.000Z,1.4003952081563944,7674342.46201827,-21.2966,-0.43057435,-2.40941929,-3.79719478,-19.48851557,-33.05003558,-39.3779913,4806005234.412892,0.3952,7068576775.5,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
16,4943,Dai,DAI,2418,2019-11-22T00:00:00.000Z,4648846476.598393,4648846476.598393,17,2023-07-04T11:51:00.000Z,0.9996821429403078,182644731.26701123,69.9318,-0.01034488,-0.00137592,-0.04522882,-0.01814446,-0.05312224,-0.01798252,4647368807.926381,0.3821,4647368807.93,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
17,5805,Avalanche,AVAX,455,2020-07-13T00:00:00.000Z,345645114.23020005,432364564.23020005,18,2023-07-04T11:51:00.000Z,13.253821927995283,147792240.44193113,-11.0494,0.29365947,0.10394782,-0.71205976,-10.08024583,-22.23591481,-27.25908669,4581118794.28866,0.3767,9542751788.16,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
18,5994,Shiba Inu,SHIB,546,2020-08-01T00:00:00.000Z,589347916014481.1,589590013706694.8,19,2023-07-04T11:51:00.000Z,7.709231970905714e-06,115212578.66355088,2.1599,0.35589196,0.12536842,1.30217975,-10.89263875,-22.16711601,-32.18236865,4543419796.125494,0.3736,4545286183.39,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
19,4687,Binance USD,BUSD,6978,2019-09-20T00:00:00.000Z,4126370286.819097,4126370286.819097,20,2023-07-04T11:51:00.000Z,1.0001056328896687,2612658531.498816,11.2708,-0.00343638,0.00673786,0.0055498,-0.00442184,-0.03601258,0.01977225,4126806167.2363367,0.3393,4126806167.24,2023-07-04T11:51:00.000Z,2023-07-04 11:52:35.025739+00:00
0,1,Bitcoin,BTC,10278,2010-07-13T00:00:00.000Z,19419550.0,19419550.0,1,2023-07-04T11:52:00.000Z,31038.04992251422,16169984319.463776,35.1401,-0.03388913,1.33601686,1.04054894,14.10505365,6.52016076,8.69323521,602744962372.761,49.5579,651799048372.8,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
1,1027,Ethereum,ETH,7065,2015-08-07T00:00:00.000Z,120219082.75728613,120219082.75728613,2,2023-07-04T11:52:00.000Z,1960.2149280529075,6994007632.71118,-11.442,0.12455686,-0.10642353,4.20920277,2.99309493,2.78365425,2.36521017,235655240657.66016,19.3757,235655240657.66,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
2,825,Tether,USDT,56177,2015-02-25T00:00:00.000Z,83352722599.90813,85733529362.29857,3,2023-07-04T11:52:00.000Z,1.0001634163027506,25214819599.96703,10.5955,0.00478962,0.00298114,0.04119599,-0.01300699,-0.03043407,0.02045387,83366343793.6596,6.8544,85747539618.69,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
3,1839,BNB,BNB,1475,2017-07-25T00:00:00.000Z,155850743.7359085,155850743.7359085,4,2023-07-04T11:52:00.000Z,245.80182826743118,519839138.3159174,-19.57,0.20571935,-1.37137471,2.58633584,-19.94030774,-24.45103273,-22.09948958,38308397747.125206,3.1491,38308397747.13,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
4,3408,USD Coin,USDC,13186,2018-10-08T00:00:00.000Z,27650224329.18425,27650224329.18425,5,2023-07-04T11:52:00.000Z,1.000059897226448,3617932566.2927146,16.5598,0.01066869,-0.00484307,0.02477732,0.02070375,0.00063504,0.0297201,27651880500.932236,2.2731,27651880500.93,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
5,52,XRP,XRP,971,2013-08-04T00:00:00.000Z,52254289650.0,99988655562.0,6,2023-07-04T11:52:00.000Z,0.48840907248692905,1000323321.6174239,6.1353,0.14380119,0.55708282,1.57242887,-6.96468155,5.85507414,-5.29485042,25521469141.419838,2.098,48840907248.69,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
6,2010,Cardano,ADA,848,2017-10-01T00:00:00.000Z,34955923793.409,35936967442.34,7,2023-07-04T11:52:00.000Z,0.29658817702467694,232369542.13250834,22.5943,0.28449141,0.72179524,4.28184478,-22.00414937,-23.66125068,-25.63251115,10367513714.100704,0.8522,13346467966.11,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
7,74,Dogecoin,DOGE,732,2013-12-15T00:00:00.000Z,140032796383.70526,140032796383.70526,8,2023-07-04T11:52:00.000Z,0.06834205704719298,303187893.481399,-6.6923,0.21210509,0.77234106,4.4140489,-6.20456337,-13.080822,-30.37128895,9570129358.933144,0.7867,9570129358.93,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
8,2,Litecoin,LTC,932,2013-04-28T00:00:00.000Z,73287139.22743528,84000000.0,9,2023-07-04T11:52:00.000Z,107.0720668214401,1008363194.2206414,-23.3695,-0.1219774,-2.19423772,20.21096277,11.25425356,21.59557725,13.03349524,7847005468.512134,0.6451,8994053613.0,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
9,5426,Solana,SOL,476,2020-04-10T00:00:00.000Z,400892412.1607533,551546215.6531088,10,2023-07-04T11:52:00.000Z,19.238961402770528,300352543.44060093,-15.6065,0.28659976,-1.25551161,15.19939919,-11.36949452,-12.44174274,-9.15145588,7712753644.224307,0.634,10611176354.79,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
10,1958,TRON,TRX,774,2017-09-13T00:00:00.000Z,89893952979.92505,89894076946.73865,11,2023-07-04T11:52:00.000Z,0.07832500027306506,153927101.2796012,12.1008,0.22426845,0.88566525,4.77931876,-4.44139004,11.65421772,17.72892573,7040943891.699528,0.5788,7040953601.4,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
11,6636,Polkadot,DOT,520,2020-08-19T00:00:00.000Z,1200977064.1851268,1330455941.4903066,12,2023-07-04T11:52:00.000Z,5.501360181415898,126583111.03226456,-30.6654,0.67416284,0.8198625,7.57828033,2.81428601,-4.35565255,-15.54234146,6607007399.701822,0.5432,7319317339.64,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
12,3890,Polygon,MATIC,754,2019-04-28T00:00:00.000Z,9319469069.28493,10000000000.0,13,2023-07-04T11:52:00.000Z,0.705676314125956,339061474.5785896,24.0193,0.21253488,2.6597311,5.64270905,-21.78838267,-28.74648208,-38.70870209,6576528582.423842,0.5406,7056763141.26,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
13,1831,Bitcoin Cash,BCH,713,2017-07-23T00:00:00.000Z,19439331.25,19439331.25,14,2023-07-04T11:52:00.000Z,284.43961427693404,743686906.4035231,-9.3817,0.12405881,-3.22207304,21.08339924,144.23007061,140.07104909,119.50608398,5529315882.55155,0.4546,5973231899.82,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
14,3717,Wrapped Bitcoin,WBTC,1275,2019-01-30T00:00:00.000Z,157076.44645054,157076.44645054,15,2023-07-04T11:52:00.000Z,31058.58305339213,144282919.74943814,8.7257,0.04331795,1.31372606,1.55693951,14.06272221,6.55372365,8.6258017,4878571857.815798,0.401,4878571857.82,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
15,11419,Toncoin,TON,115,2021-08-26T13:40:22.000Z,3431892087.62,5047558528.0,16,2023-07-04T11:52:00.000Z,1.3979599943885124,7698739.18127967,-21.0115,-0.56500768,-2.55289353,-3.9657032,-19.84384352,-33.0954336,-39.49159604,4797647843.551235,0.3944,7056284891.48,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
16,4943,Dai,DAI,2418,2019-11-22T00:00:00.000Z,4648846476.598393,4648846476.598393,17,2023-07-04T11:52:00.000Z,0.9997012476890275,182584648.5083261,69.9863,-0.0064172,0.00496662,-0.05994205,-0.00222664,-0.04175271,-0.01425601,4647457622.970153,0.382,4647457622.97,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
17,5805,Avalanche,AVAX,455,2020-07-13T00:00:00.000Z,345645114.23020005,432364564.23020005,18,2023-07-04T11:52:00.000Z,13.258768798015051,147772405.73590487,-11.0307,0.29012984,0.13970452,-0.83615368,-10.08299297,-22.21114173,-27.2190485,4582828655.741725,0.3767,9546313534.57,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
18,5994,Shiba Inu,SHIB,546,2020-08-01T00:00:00.000Z,589347916014481.1,589590013706694.8,19,2023-07-04T11:52:00.000Z,7.712480602051383e-06,114876750.03439142,1.6086,0.40012076,0.1138045,1.23991501,-10.8527825,-22.1667586,-32.09438195,4545334370.121093,0.3737,4547201543.88,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
19,4687,Binance USD,BUSD,6978,2019-09-20T00:00:00.000Z,4126370286.819097,4126370286.819097,20,2023-07-04T11:52:00.000Z,1.000144099997591,2611880476.45011,11.1585,0.0152313,0.01716028,0.01294901,0.00849181,-0.03914633,0.01659545,4126964896.7674875,0.3393,4126964896.77,2023-07-04T11:52:00.000Z,2023-07-04 11:53:36.154200+00:00
0,1,Bitcoin,BTC,10278,2010-07-13T00:00:00.000Z,19419550.0,19419550.0,1,2023-07-04T11:53:00.000Z,31039.589708264444,16162032482.034472,34.9178,-0.03061598,1.31902223,0.97612385,14.10722054,6.54015704,8.71421911,602774864319.1268,49.5604,651831383873.55,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
1,1027,Ethereum,ETH,7065,2015-08-07T00:00:00.000Z,120219082.75728613,120219082.75728613,2,2023-07-04T11:53:00.000Z,1960.2936018636533,6993545871.628012,-11.4684,0.12549813,-0.11982757,4.16000986,2.99748167,2.79826517,2.37747343,235664698751.02505,19.3764,235664698751.03,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
2,825,Tether,USDT,56177,2015-02-25T00:00:00.000Z,83352722599.90813,85733529362.29857,3,2023-07-04T11:53:00.000Z,1.0000709094019253,25206554592.6272,10.498,-0.01092479,0.00159327,0.0180473,-0.02705702,-0.03301361,-0.00692671,83358633091.61653,6.8538,85739608675.59,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
3,1839,BNB,BNB,1475,2017-07-25T00:00:00.000Z,155850743.7359085,155850743.7359085,4,2023-07-04T11:53:00.000Z,245.7918468048665,519022879.2813226,-19.8216,0.2049153,-1.3844565,2.61309512,-19.94355879,-24.45201089,-22.10758918,38306842128.76093,3.149,38306842128.76,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
4,3408,USD Coin,USDC,13186,2018-10-08T00:00:00.000Z,27650224329.18425,27650224329.18425,5,2023-07-04T11:53:00.000Z,1.000038756766232,3617968612.6239667,16.5925,0.00570183,-0.00187417,0.01215998,0.01071847,0.00733273,0.0249909,27651295962.46484,2.273,27651295962.46,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
5,52,XRP,XRP,971,2013-08-04T00:00:00.000Z,52254289650.0,99988655562.0,6,2023-07-04T11:53:00.000Z,0.4883910543998332,999179285.6030073,5.3861,0.1424261,0.54896363,1.57685621,-6.96762356,5.85927045,-5.30083443,25520527619.077793,2.0979,48839105439.98,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
6,2010,Cardano,ADA,848,2017-10-01T00:00:00.000Z,34955923793.409,35936967442.34,7,2023-07-04T11:53:00.000Z,0.29659355596504555,232380356.4325332,22.5914,0.27771612,0.70498355,4.29101909,-22.00282245,-23.66638972,-25.61474611,10367701739.930319,0.8523,13346710018.43,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
7,74,Dogecoin,DOGE,732,2013-12-15T00:00:00.000Z,140032796383.70526,140032796383.70526,8,2023-07-04T11:53:00.000Z,0.06834275663788651,303194426.01634306,-6.7389,0.20721373,0.77080084,4.42773782,-6.20320885,-13.07817567,-30.37418245,9570227324.574284,0.7867,9570227324.57,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
8,2,Litecoin,LTC,932,2013-04-28T00:00:00.000Z,73287139.22743528,84000000.0,9,2023-07-04T11:53:00.000Z,107.06486655302555,1007730677.1345927,-23.7077,-0.12345391,-2.20282857,20.21367301,11.24617839,21.58840308,13.01113774,7846477781.438362,0.645,8993448790.45,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
9,5426,Solana,SOL,476,2020-04-10T00:00:00.000Z,400892412.1607533,551546215.6531088,10,2023-07-04T11:53:00.000Z,19.238928499285276,300255655.8188304,-15.6416,0.28856731,-1.26398779,15.18585758,-11.3696461,-12.44092635,-9.15572354,7712740453.466736,0.634,10611158207.0,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
10,1958,TRON,TRX,774,2017-09-13T00:00:00.000Z,89893952979.92505,89894076946.73865,11,2023-07-04T11:53:00.000Z,0.0783245633909334,153932798.69840223,12.09,0.22836818,0.86970935,4.78787392,-4.44166865,11.66247707,17.72204471,7040904618.637726,0.5788,7040914328.28,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
11,6636,Polkadot,DOT,520,2020-08-19T00:00:00.000Z,1200977064.1851268,1330455941.4903066,12,2023-07-04T11:53:00.000Z,5.5014456552673385,126580612.65747632,-30.6783,0.67335222,0.8273789,7.57578534,2.81671296,-4.35415171,-15.54503104,6607110051.836989,0.5432,7319431058.84,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
12,3890,Polygon,MATIC,754,2019-04-28T00:00:00.000Z,9319469069.28493,10000000000.0,13,2023-07-04T11:53:00.000Z,0.7056755749105686,339044894.261383,23.9708,0.22220514,2.65917422,5.66136848,-21.78876517,-28.74840815,-38.70936462,6576521693.328904,0.5406,7056755749.11,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
13,1831,Bitcoin Cash,BCH,713,2017-07-23T00:00:00.000Z,19439331.25,19439331.25,14,2023-07-04T11:53:00.000Z,284.4271934263686,743489605.7715019,-9.3463,0.12867406,-3.20651603,21.04700801,144.21994461,140.03747626,119.51314174,5529074429.523002,0.4546,5972971061.95,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
14,3717,Wrapped Bitcoin,WBTC,1275,2019-01-30T00:00:00.000Z,157076.44645054,157076.44645054,15,2023-07-04T11:53:00.000Z,31056.90510001123,144247712.36956638,8.9003,0.04020871,1.30456723,1.51389098,14.06118398,6.54745167,8.65801311,4878308290.861417,0.401,4878308290.86,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
15,11419,Toncoin,TON,115,2021-08-26T13:40:22.000Z,3431892087.62,5047558528.0,16,2023-07-04T11:53:00.000Z,1.3980113035872384,7707057.75043462,-20.9424,-0.52920642,-2.55131985,-3.99493186,-19.84034139,-33.10696458,-39.48297379,4797823931.184365,0.3944,7056543877.66,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
16,4943,Dai,DAI,2418,2019-11-22T00:00:00.000Z,4648846476.598393,4648846476.598393,17,2023-07-04T11:53:00.000Z,0.9997160738409899,182624361.1392231,70.058,0.0033965,-0.001071,-0.06229284,0.00570332,-0.03544993,-0.00314916,4647526547.474465,0.382,4647526547.47,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
17,5805,Avalanche,AVAX,455,2020-07-13T00:00:00.000Z,345645114.23020005,432364564.23020005,18,2023-07-04T11:53:00.000Z,13.260904745267219,147787073.18366745,-11.0424,0.30068731,0.14803609,-0.79659856,-10.06850761,-22.19129135,-27.20690907,4583566935.47369,0.3768,9547851416.59,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
18,5994,Shiba Inu,SHIB,546,2020-08-01T00:00:00.000Z,589347916014481.1,589590013706694.8,19,2023-07-04T11:53:00.000Z,7.712837106935463e-06,114867576.49759567,1.5611,0.39661495,0.10860706,1.24894032,-10.84866172,-22.16488367,-32.09740443,4545544475.531575,0.3737,4547411735.6,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
19,4687,Binance USD,BUSD,6978,2019-09-20T00:00:00.000Z,4126370286.819097,4126370286.819097,20,2023-07-04T11:53:00.000Z,1.0000932533499238,2611157326.9877033,11.0443,0.01181269,0.00449571,0.02373532,0.00607196,-0.03706359,0.02899318,4126755084.671369,0.3393,4126755084.67,2023-07-04T11:53:00.000Z,2023-07-04 11:54:37.349174+00:00
0,1,Bitcoin,BTC,10278,2010-07-13T00:00:00.000Z,19419550.0,19419550.0,1,2023-07-04T11:54:00.000Z,31034.662333806504,16150471333.984993,34.6643,-0.05083984,1.29680694,1.00866993,14.10117293,6.51272181,8.6900055,602679176924.472,49.5525,651727909009.94,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
1,1027,Ethereum,ETH,7065,2015-08-07T00:00:00.000Z,120219082.75728613,120219082.75728613,2,2023-07-04T11:54:00.000Z,1960.202711606889,6992859754.513473,-11.4874,0.10717629,-0.13345563,4.19705537,2.99145764,2.78537297,2.40728809,235653772007.72525,19.3755,235653772007.73,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
2,825,Tether,USDT,56177,2015-02-25T00:00:00.000Z,83352722599.90813,85733529362.29857,3,2023-07-04T11:54:00.000Z,1.0002064127031445,25195349325.861282,10.3869,0.00693851,0.02730262,0.03788791,-0.00520809,-0.0293303,-0.00296282,83369927660.69443,6.8547,85751225851.84,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
3,1839,BNB,BNB,1475,2017-07-25T00:00:00.000Z,155850743.7359085,155850743.7359085,4,2023-07-04T11:54:00.000Z,245.7575368740247,518685199.76851445,-19.9063,0.18160695,-1.39600949,2.58330934,-19.94984983,-24.46408842,-22.11939853,38301494900.52171,3.1485,38301494900.52,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
4,3408,USD Coin,USDC,13186,2018-10-08T00:00:00.000Z,27650224329.18425,27650224329.18425,5,2023-07-04T11:54:00.000Z,1.0001061910868292,3617716643.62442,16.5749,0.01024565,0.01580059,0.02794747,0.02724006,0.00598968,0.01840482,27653160536.556835,2.2732,27653160536.56,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
5,52,XRP,XRP,971,2013-08-04T00:00:00.000Z,52254289650.0,99988655562.0,6,2023-07-04T11:54:00.000Z,0.4883534795890725,998413669.8365982,5.1982,0.12652179,0.50473634,1.56717413,-6.97394682,5.84587827,-5.30283464,25518564174.032757,2.0977,48835347958.91,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
6,2010,Cardano,ADA,848,2017-10-01T00:00:00.000Z,34955923793.409,35936967442.34,7,2023-07-04T11:54:00.000Z,0.29657373663140724,232427201.84830987,22.6227,0.26429189,0.6928715,4.27090393,-22.01104638,-23.67414837,-25.60805303,10367008936.814022,0.8522,13345818148.41,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
7,74,Dogecoin,DOGE,732,2013-12-15T00:00:00.000Z,140032796383.70526,140032796383.70526,8,2023-07-04T11:54:00.000Z,0.06833434690957246,303075695.0085089,-6.8227,0.18728629,0.74930956,4.40771113,-6.21478348,-13.08638864,-30.36257437,9569049686.80164,0.7866,9569049686.8,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
8,2,Litecoin,LTC,932,2013-04-28T00:00:00.000Z,73287139.22743528,84000000.0,9,2023-07-04T11:54:00.000Z,107.06217049460068,1007616638.7567267,-23.7339,-0.12769139,-2.21090353,20.21026078,11.25732002,21.58460574,13.0180099,7846280195.029213,0.645,8993222321.55,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
9,5426,Solana,SOL,476,2020-04-10T00:00:00.000Z,400892412.1607533,551546215.6531088,10,2023-07-04T11:54:00.000Z,19.2395914812281,300163997.1424328,-15.6751,0.28801543,-1.25624383,15.16281963,-11.32835169,-12.43609723,-9.15300711,7713006237.897014,0.634,10611523872.18,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
10,1958,TRON,TRX,774,2017-09-13T00:00:00.000Z,89893952979.92505,89894076946.73865,11,2023-07-04T11:54:00.000Z,0.07831928233097254,153918339.07887754,12.0652,0.21054961,0.86257511,4.77455955,-4.46778471,11.64640419,17.7114815,7040429883.28192,0.5787,7040439592.27,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
11,6636,Polkadot,DOT,520,2020-08-19T00:00:00.000Z,1200977064.1851268,1330455941.4903066,12,2023-07-04T11:54:00.000Z,5.500998285563546,126571022.47330868,-30.691,0.65149934,0.81547121,7.55151824,2.81616593,-4.36235785,-15.51308258,6606572771.083524,0.5432,7318835853.16,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
12,3890,Polygon,MATIC,754,2019-04-28T00:00:00.000Z,9319469069.28493,10000000000.0,13,2023-07-04T11:54:00.000Z,0.7056501347758907,339027617.66060084,23.9447,0.21883813,2.64863828,5.64767353,-21.78536166,-28.75194928,-38.71205432,6576284604.780655,0.5406,7056501347.76,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
13,1831,Bitcoin Cash,BCH,713,2017-07-23T00:00:00.000Z,19439331.25,19439331.25,14,2023-07-04T11:54:00.000Z,284.40269533789564,743351481.7595966,-9.3327,0.11299668,-3.21354189,20.71934672,144.20299987,140.01369074,119.49475645,5528598203.066184,0.4546,5972456602.1,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
14,3717,Wrapped Bitcoin,WBTC,1275,2019-01-30T00:00:00.000Z,157076.44645054,157076.44645054,15,2023-07-04T11:54:00.000Z,31055.30799431647,144246271.59827167,8.8964,0.03201344,1.30456147,1.50146864,14.05004757,6.52648168,8.6650606,4878057423.174278,0.401,4878057423.17,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
15,11419,Toncoin,TON,115,2021-08-26T13:40:22.000Z,3431892087.62,5047558528.0,16,2023-07-04T11:54:00.000Z,1.3967592520073417,7732657.22997822,-20.6792,-0.64300539,-2.63936027,-4.08841145,-19.92582466,-33.18327792,-39.49312499,4793527025.274026,0.394,7050224074.03,2023-07-04T11:54:00.000Z,2023-07-04 11:55:38.197527+00:00
